,pre_root_id,post_root_id,neuropil,syn_count,nt_type
198052,720575940627157135,720575940630549370,AL_R,25,DA
198053,720575940621263457,720575940637469254,AL_R,8,ACH
198056,720575940621740493,720575940635983770,AL_R,36,ACH
198057,720575940642284704,720575940609282825,AL_R,13,ACH
198058,720575940617695572,720575940627844734,AL_L,16,ACH
198068,720575940619430571,720575940616169578,AL_L,8,ACH
198087,720575940632284717,720575940609282825,AL_R,8,ACH
198119,720575940620224677,720575940618499238,AL_R,17,ACH
198140,720575940626553993,720575940617910848,AL_R,47,ACH
198142,720575940635146926,720575940630770042,AL_L,44,SER
198147,720575940623353488,720575940610408643,AL_L,5,ACH
198157,720575940625215416,720575940617917760,AL_R,11,ACH
198158,720575940619804582,720575940613489617,AL_L,6,ACH
198184,720575940629543644,720575940644961588,AL_L,9,ACH
198189,720575940607459849,720575940623636701,AL_L,16,ACH
198212,720575940625162515,720575940621061285,AL_L,7,ACH
198226,720575940620146523,720575940620437339,AL_L,5,SER
198227,720575940635304116,720575940615160386,AL_R,11,ACH
198230,720575940609577518,720575940635983770,AL_R,84,ACH
198246,720575940623322697,720575940623000858,AL_L,11,ACH
198265,720575940628601344,720575940630407388,AL_R,16,ACH
198272,720575940610464195,720575940628181520,AL_L,21,ACH
198291,720575940628202089,720575940623636701,AL_R,6,ACH
198300,720575940614378463,720575940631328104,AL_L,15,ACH
198306,720575940638455459,720575940616079035,AL_L,15,ACH
198310,720575940625496762,720575940629926159,AL_L,7,SER
198315,720575940638475573,720575940619061662,AL_R,5,DA
198327,720575940623087859,720575940631619921,AL_L,9,ACH
198339,720575940620134932,720575940622811430,AL_L,5,ACH
198379,720575940629963116,720575940621185050,AL_L,6,SER
198400,720575940633471839,720575940632403986,AL_R,1,SER
198411,720575940646142004,720575940611079236,AL_L,20,SER
198448,720575940621581061,720575940617343316,AL_R,7,SER
198453,720575940632389688,720575940634229615,AL_L,7,ACH
198497,720575940630284306,720575940632795532,AL_L,10,ACH
198516,720575940615089970,720575940631105580,AL_L,4,ACH
198524,720575940638807485,720575940634545890,AL_R,6,ACH
198530,720575940615171084,720575940604352172,AL_R,10,SER
198550,720575940628660224,720575940637864355,AL_R,34,ACH
198552,720575940620719743,720575940617207185,CRE_L,9,ACH
198553,720575940621482665,720575940618308825,LAL_L,3,ACH
198569,720575940642599328,720575940618615360,AL_R,8,ACH
198574,720575940632190765,720575940622762995,AL_R,6,ACH
198578,720575940634574004,720575940616169578,AL_L,7,ACH
198580,720575940634013869,720575940634771552,AL_L,8,ACH
198591,720575940638564797,720575940628467611,AL_L,30,ACH
198597,720575940625728899,720575940603464672,AL_R,58,ACH
198607,720575940624366835,720575940631328104,AL_L,7,ACH
198608,720575940627528964,720575940632795532,AL_L,7,ACH
198610,720575940611056846,720575940606267659,AL_L,8,ACH
198616,720575940616783361,720575940623788040,AL_L,12,ACH
198631,720575940616377942,720575940638128474,AL_L,6,ACH
198657,720575940626593618,720575940615160386,AL_R,8,ACH
198673,720575940631296204,720575940611379569,AL_L,8,ACH
198705,720575940609924306,720575940634545890,AL_R,24,ACH
198707,720575940631638034,720575940613419695,AL_L,10,ACH
198726,720575940644902179,720575940628524292,AL_L,38,ACH
198729,720575940615398075,720575940642046453,AL_L,10,ACH
198736,720575940631510865,720575940631975884,AL_L,7,ACH
198745,720575940625889625,720575940628573519,AL_R,5,ACH
198749,720575940624014669,720575940629926159,AL_L,9,ACH
198762,720575940616923905,720575940631161570,AL_R,18,ACH
198771,720575940630720810,720575940617343316,AL_R,8,DA
198784,720575940619314964,720575940609447179,AL_R,16,ACH
198791,720575940643842340,720575940631930828,AL_L,7,ACH
198799,720575940629266767,720575940605102694,AL_L,8,ACH
198813,720575940633883744,720575940610408643,AL_L,8,ACH
198840,720575940629853015,720575940634710629,AL_R,11,SER
198844,720575940616783361,720575940605758142,AL_R,5,ACH
198846,720575940632192799,720575940634545890,AL_R,20,ACH
198851,720575940630249020,720575940640804853,AL_L,6,SER
198877,720575940628564350,720575940617295901,AL_R,11,ACH
198909,720575940632193055,720575940616079035,AL_L,19,ACH
198915,720575940619591872,720575940614309535,AL_L,9,ACH
198936,720575940628976887,720575940609282825,AL_R,8,ACH
198961,720575940615146562,720575940628822248,AL_R,6,ACH
198964,720575940618606983,720575940616169578,AL_L,6,ACH
198979,720575940632224031,720575940623636701,AL_R,16,ACH
198987,720575940639114557,720575940611372714,AL_L,7,SER
198989,720575940611114389,720575940634939327,AL_L,8,SER
198993,720575940633817405,720575940623000858,AL_L,6,ACH
198995,720575940621325338,720575940632795532,AL_L,5,ACH
199001,720575940623447188,720575940616079035,AL_L,11,ACH
199013,720575940622268454,720575940644961588,AL_L,5,ACH
199025,720575940629906060,720575940620249941,AL_R,28,ACH
199033,720575940619675056,720575940623636701,CRE_L,5,ACH
199046,720575940632091951,720575940619531373,AL_R,29,ACH
199062,720575940615657119,720575940623000858,AL_L,4,ACH
199084,720575940641979277,720575940615366055,AL_R,53,ACH
199116,720575940619632148,720575940623636701,AL_L,5,ACH
199120,720575940626553993,720575940623707575,AL_R,19,ACH
199126,720575940621325338,720575940638633535,AL_L,21,ACH
199137,720575940626253331,720575940623636701,AL_L,2,ACH
199152,720575940658814849,720575940619385765,AL_L,6,ACH
199155,720575940641842677,720575940633165025,AL_R,5,SER
199164,720575940625670842,720575940623788040,AL_L,7,ACH
199165,720575940628976887,720575940613970147,AL_L,8,ACH
199175,720575940613118610,720575940631526215,AL_R,12,ACH
199177,720575940623572164,720575940631930828,AL_L,11,SER
199185,720575940617234077,720575940638633535,AL_L,26,SER
199187,720575940631925096,720575940617910848,AL_R,10,ACH
199189,720575940629888599,720575940627708688,AL_L,13,SER
199225,720575940639080526,720575940616169578,AL_L,18,SER
199230,720575940628909623,720575940623000858,AL_L,5,SER
199239,720575940614831291,720575940611379569,AL_L,5,ACH
199240,720575940633857687,720575940628739560,AL_L,33,ACH
199246,720575940628264721,720575940622726271,AL_R,98,ACH
199252,720575940638607805,720575940616169578,AL_L,14,ACH
199283,720575940616151638,720575940621256212,AL_L,27,ACH
199285,720575940628677626,720575940630024566,AL_L,43,SER
199312,720575940620981274,720575940625251401,AL_L,6,ACH
199315,720575940612096370,720575940624941244,AL_R,17,ACH
199324,720575940626769304,720575940609903077,AL_R,36,ACH
199331,720575940627327314,720575940615189465,AL_R,11,ACH
199366,720575940622046633,720575940603464672,AL_R,14,ACH
199396,720575940617681822,720575940609282825,AL_R,6,ACH
199407,720575940637887872,720575940627066757,AL_R,3,ACH
199420,720575940633938657,720575940617910848,AL_L,1,ACH
199429,720575940618539422,720575940631683927,AL_L,1,ACH
199439,720575940638957400,720575940623636701,AL_R,1,ACH
199510,720575940636809950,720575940623636701,AL_L,2,ACH
199536,720575940610877363,720575940613864401,AL_R,8,ACH
199541,720575940612105586,720575940632403986,AL_R,7,ACH
199542,720575940613664874,720575940639892413,LAL_L,1,ACH
199554,720575940631406673,720575940621239679,AL_R,6,ACH
199557,720575940624062612,720575940619059102,AL_R,5,ACH
199561,720575940633175196,720575940632795532,CRE_L,1,ACH
199573,720575940630738171,720575940609282825,AL_R,6,ACH
199586,720575940624304432,720575940617207185,CRE_L,2,ACH
199628,720575940653892257,720575940609282825,AL_R,18,ACH
199634,720575940631083769,720575940632403986,AL_R,9,ACH
199638,720575940615696490,720575940637136752,AL_R,5,ACH
199643,720575940630044409,720575940623636701,AL_L,17,ACH
199676,720575940620774326,720575940631930828,AL_L,9,SER
199681,720575940648681860,720575940638128474,AL_L,5,SER
199693,720575940625028380,720575940623000858,AL_L,4,ACH
199703,720575940621325338,720575940638624189,AL_R,16,SER
199708,720575940609040835,720575940621185050,AL_L,6,ACH
199722,720575940608324994,720575940656090017,AL_L,32,ACH
199732,720575940646094388,720575940626143806,AL_R,25,ACH
199733,720575940623610919,720575940639121571,AL_R,8,ACH
199735,720575940614634346,720575940639121571,AL_R,6,ACH
199751,720575940645808931,720575940628573519,AL_R,5,ACH
199766,720575940629326841,720575940620465904,AL_L,7,ACH
199782,720575940617825563,720575940618385620,AL_L,6,ACH
199800,720575940635708267,720575940614956072,AL_R,6,ACH
199813,720575940625273116,720575940631497078,AL_L,7,ACH
199834,720575940623339495,720575940622368792,AL_L,12,ACH
199844,720575940626582088,720575940609282825,AL_R,11,ACH
199852,720575940628009771,720575940631328104,AL_L,9,ACH
199870,720575940623787445,720575940627042064,AL_R,11,ACH
199878,720575940612160153,720575940633294796,AL_R,6,ACH
199879,720575940608376132,720575940628200506,AL_L,11,ACH
199930,720575940637704676,720575940638719104,AL_L,6,ACH
199940,720575940636883034,720575940614727903,AL_L,19,SER
199955,720575940619761072,720575940633741229,AL_R,5,ACH
199960,720575940604700006,720575940608199748,AL_L,23,ACH
199992,720575940617058521,720575940623636701,AL_L,5,ACH
200002,720575940625520412,720575940630407388,AL_R,5,ACH
200011,720575940631253967,720575940604352172,AL_R,10,SER
200025,720575940610015586,720575940619456728,AL_R,20,ACH
200046,720575940629343799,720575940642046453,AL_L,12,ACH
200047,720575940620030384,720575940611379569,AL_L,6,ACH
200054,720575940644746606,720575940630778428,AL_L,6,SER
200057,720575940633250530,720575940623788040,AL_L,5,SER
200061,720575940638881907,720575940627042064,AL_R,11,ACH
200062,720575940630915748,720575940634545890,AL_R,6,ACH
200075,720575940615809366,720575940640803200,AL_R,6,ACH
200083,720575940615596171,720575940640032896,AL_L,12,SER
200085,720575940621124289,720575940616169578,AL_L,5,ACH
200089,720575940638475573,720575940603985952,AL_L,12,ACH
200097,720575940616670242,720575940621239679,AL_R,8,ACH
200106,720575940628994524,720575940614727903,AL_L,16,SER
200110,720575940630807619,720575940627160322,AL_L,22,ACH
200128,720575940630043599,720575940610048981,AL_L,9,SER
200150,720575940639080526,720575940609890315,AL_R,5,SER
200157,720575940611161237,720575940632403986,AL_L,11,ACH
200165,720575940621373680,720575940632403986,AL_R,7,ACH
200179,720575940611578794,720575940632403986,AL_R,4,ACH
200186,720575940654849697,720575940635945919,AL_L,6,SER
200188,720575940613053393,720575940609447179,AL_R,22,ACH
200189,720575940622084681,720575940617910848,AL_L,14,ACH
200209,720575940623638967,720575940628914692,AL_L,5,ACH
200227,720575940618728395,720575940644362788,AL_L,7,ACH
200235,720575940622281399,720575940660217985,AL_R,7,SER
200245,720575940611984114,720575940632403986,AL_L,5,ACH
200248,720575940617046785,720575940608970197,AL_L,10,ACH
200249,720575940623235848,720575940623000858,AL_L,8,ACH
200266,720575940621263457,720575940617229632,AL_R,8,ACH
200276,720575940644028452,720575940632403986,AL_L,6,SER
200285,720575940620705012,720575940631054634,AL_R,35,ACH
200304,720575940614184671,720575940609282825,AL_R,9,ACH
200307,720575940623032102,720575940623636701,AL_L,5,SER
200314,720575940616417169,720575940636873791,AL_L,14,ACH
200327,720575940623607527,720575940632795532,AL_L,11,ACH
200330,720575940611223794,720575940610048981,AL_L,16,ACH
200340,720575940605686886,720575940619061662,AL_R,5,SER
200344,720575940619528789,720575940623303108,AL_R,5,ACH
200347,720575940645941102,720575940642086389,AL_R,10,ACH
200348,720575940619603024,720575940623636701,AL_L,6,ACH
200369,720575940628564350,720575940620249941,AL_R,36,ACH
200382,720575940618236283,720575940637469254,AL_R,6,ACH
200384,720575940619430571,720575940630895055,AL_R,9,ACH
200388,720575940625583204,720575940623788040,AL_L,11,ACH
200424,720575940613664874,720575940640803200,AL_R,6,ACH
200433,720575940620382704,720575940626143806,AL_R,9,ACH
200435,720575940615903547,720575940618295454,AL_L,7,ACH
200450,720575940638645592,720575940627035388,AL_L,18,ACH
200460,720575940614236575,720575940616824588,AL_L,29,ACH
200497,720575940619761473,720575940614326162,AL_R,8,ACH
200515,720575940646142004,720575940630407388,AL_R,9,ACH
200539,720575940620303732,720575940627031226,AL_L,5,ACH
200540,720575940616140171,720575940623901695,AL_L,6,ACH
200551,720575940638165875,720575940623636701,AL_R,3,ACH
200555,720575940627000582,720575940633741229,AL_R,6,ACH
200635,720575940638645592,720575940611379569,AL_L,6,ACH
200636,720575940621196826,720575940621103743,AL_R,5,ACH
200641,720575940607239947,720575940621061285,AL_L,9,DA
200661,720575940610877363,720575940629926159,AL_L,6,ACH
200667,720575940643240904,720575940629009513,AL_R,30,ACH
200671,720575940616578777,720575940605758142,AL_R,5,ACH
200679,720575940630547019,720575940634545890,AL_R,8,ACH
200681,720575940611261098,720575940628467611,AL_L,64,ACH
200682,720575940634013869,720575940628822248,AL_R,7,ACH
200699,720575940626618696,720575940622287142,AL_R,17,ACH
200722,720575940608253891,720575940627708688,AL_L,10,SER
200725,720575940613563538,720575940627035388,AL_L,11,ACH
200735,720575940621808227,720575940611079236,AL_L,21,SER
200738,720575940616220765,720575940606649865,AL_R,8,ACH
200772,720575940630132754,720575940604431584,AL_L,17,ACH
200773,720575940627948367,720575940623902471,AL_R,12,ACH
200776,720575940629453116,720575940634545890,AL_R,5,ACH
200786,720575940616203067,720575940637628762,AL_R,18,SER
200801,720575940627777265,720575940620541349,AL_L,6,SER
200868,720575940631413585,720575940606762686,AL_L,7,ACH
200877,720575940616921129,720575940617175965,AL_L,11,ACH
200901,720575940629265602,720575940623788040,AL_L,5,ACH
200920,720575940631711021,720575940630340474,AL_R,6,ACH
200924,720575940617674141,720575940637594334,AL_R,43,ACH
200929,720575940619210375,720575940615073587,AL_L,10,ACH
200944,720575940628953210,720575940621196224,AL_L,5,ACH
200959,720575940628429056,720575940625251401,AL_L,7,ACH
200995,720575940625728899,720575940630340474,AL_R,8,ACH
201008,720575940617514653,720575940604352172,AL_R,41,ACH
201009,720575940613481256,720575940617917760,AL_R,8,SER
201045,720575940623274935,720575940640314190,LAL_L,1,ACH
201128,720575940614184671,720575940623901695,AL_L,5,ACH
201148,720575940634733537,720575940617175965,AL_R,1,ACH
201210,720575940631406673,720575940632403986,AL_R,1,ACH
201221,720575940645824035,720575940630770042,AL_L,55,SER
201234,720575940619434689,720575940623636701,AL_L,5,ACH
201235,720575940613666666,720575940623636701,AL_L,5,ACH
201237,720575940623353488,720575940632198442,AL_L,6,ACH
201244,720575940616923905,720575940628181520,AL_L,16,ACH
201313,720575940633867927,720575940615160386,AL_L,7,SER
201320,720575940628994524,720575940623636701,AL_R,5,DA
201324,720575940620522305,720575940638128474,AL_L,6,ACH
201326,720575940605513417,720575940633294796,AL_R,7,ACH
201341,720575940613011375,720575940656090017,AL_L,18,ACH
201350,720575940623942119,720575940619071005,AL_R,17,SER
201357,720575940617534676,720575940625251401,AL_L,12,ACH
201369,720575940619675056,720575940638128474,AL_L,11,ACH
201391,720575940633983639,720575940633165025,AL_R,6,ACH
201393,720575940615650646,720575940631907159,AL_R,6,ACH
201398,720575940638069875,720575940632167085,AL_R,21,DA
201403,720575940634818296,720575940611379569,AL_L,8,ACH
201425,720575940620303732,720575940627690246,AL_L,5,ACH
201429,720575940623943914,720575940628573519,AL_R,10,ACH
201433,720575940623265258,720575940631930828,AL_L,6,ACH
201434,720575940620101614,720575940637469254,AL_R,5,ACH
201458,720575940626107800,720575940632403986,AL_R,36,ACH
201475,720575940642284704,720575940631704716,AL_R,6,ACH
201481,720575940616944251,720575940624057853,AL_L,6,ACH
201490,720575940622564621,720575940619071005,AL_R,29,SER
201497,720575940619749767,720575940638677070,AL_L,6,ACH
201503,720575940629423994,720575940640697808,AL_L,13,ACH
201522,720575940620802230,720575940611379569,AL_L,13,ACH
201553,720575940631296204,720575940623000858,AL_L,6,ACH
201559,720575940645686564,720575940623636701,AL_L,7,ACH
201573,720575940616698769,720575940603464672,AL_R,15,ACH
201576,720575940638402357,720575940637526190,AL_L,43,ACH
201580,720575940615650646,720575940618865112,AL_R,6,ACH
201584,720575940623090412,720575940632835688,AL_R,5,ACH
201591,720575940629343799,720575940651758838,AL_R,5,ACH
201605,720575940607510027,720575940624057853,AL_L,28,ACH
201608,720575940631885485,720575940630340474,AL_R,10,ACH
201625,720575940635081464,720575940656090017,AL_L,29,ACH
201645,720575940635978638,720575940644704160,AL_L,5,ACH
201649,720575940623334837,720575940623636701,AL_R,2,GABA
201650,720575940633557986,720575940649045369,AL_R,12,SER
201663,720575940621515190,720575940632403986,AL_R,5,SER
201670,720575940619519727,720575940628914692,AL_L,5,DA
201700,720575940625884541,720575940611379569,AL_L,12,ACH
201726,720575940614236575,720575940627160322,AL_L,29,ACH
201752,720575940617534676,720575940613590501,AL_L,6,ACH
201759,720575940624739728,720575940632795532,AL_L,8,ACH
201789,720575940613337086,720575940660217473,AL_L,6,ACH
